,0,1
4568,1.26e-05,6.14e-06
4569,1.42e-05,4.6e-06
4570,2.533e-05,1.246e-05
4571,1.99e-05,6.9e-06
4572,7.75e-06,4.05e-06
4573,1.33e-05,6.2e-06
4574,3.14e-05,1.3e-05
4575,8.5e-06,4.1e-06
4576,5.9e-06,4.3e-06
4577,1.26e-05,5.2e-06
4578,2.22e-05,1.03e-05
4579,1.21e-05,4.8e-06
4580,1.985e-05,5.8e-06
4581,3.07e-05,1.013e-05
4582,1.734e-05,5.9e-06
4583,2.664e-05,1.085e-05
4584,2.81e-05,9.7e-06
4585,1.174e-05,5e-06
4586,2.277e-05,1.156e-05
4587,1.264e-05,5.4e-06
4588,1.997e-05,7.5e-06
4589,1.407e-05,6.3e-06
4590,3.05e-05,9.24e-06
4591,8.64e-06,3.34e-06
4592,1.48e-05,5.54e-06
4593,2.12e-05,5.7e-06
4594,1.276e-05,4.7e-06
4595,9.3e-06,4.23e-06
4596,1.043e-05,4.7e-06
4597,1.23e-05,5.36e-06
4598,1.15e-05,5.5e-06
4599,2.545e-05,1.17e-05
4600,1.82e-05,6.4e-06
4601,8e-06,3.5e-06
4602,1.98e-05,9.95e-06
4603,9.36e-06,4.35e-06
4604,3.82e-05,1.854e-05
4605,4.727e-05,1.264e-05
4606,5.01e-05,1.79e-05
4607,2.42e-05,1.12e-05
4608,2.66e-05,8.8e-06
4609,1.6e-05,6e-06
4610,2.56e-05,8.7e-06
4611,4.8e-06,3.93e-06
4612,1.985e-05,7.2e-06
4613,5.67e-05,1.44e-05
4614,1.246e-05,5e-06
4615,1.98e-05,6.74e-06
4616,2.64e-05,9.83e-06
4617,1.556e-05,4.8e-06
4618,2.2e-05,7.5e-06
4619,1.31e-05,5.4e-06
4620,1.466e-05,6.4e-06
4621,4.39e-05,1.895e-05
4622,8.17e-06,3.34e-06
4623,1.48e-05,5.7e-06
4624,2.646e-05,9.1e-06
4625,1.35e-05,6.14e-06
4626,1.45e-05,8.46e-06
4627,1.25e-05,4.8e-06
4628,1.603e-05,6.74e-06
4629,1.89e-05,7.1e-06
4630,1.41e-05,5.5e-06
4631,4.04e-05,1.425e-05
4632,3.11e-05,1.26e-05
4633,1.514e-05,7.1e-06
4634,1.61e-05,4.9e-06
4635,1.085e-05,4.7e-06
4636,9.5e-06,4.23e-06
4637,2.25e-05,9.8e-06
4638,1.01e-05,4.9e-06
4639,7.33e-06,3.46e-06
4640,5.66e-06,4.6e-06
4641,4.44e-05,1.943e-05
4642,1.127e-05,5.25e-06
4643,1.585e-05,7.15e-06
4644,2.16e-05,9.36e-06
4645,4.035e-05,1.66e-05
4646,3.344e-05,1.07e-05
4647,1.717e-05,6.56e-06
4648,6.2e-06,3.6e-06
4649,1.04e-05,4.53e-06
4650,2.05e-05,8.3e-06
4651,1.216e-05,4.4e-06
4652,1.92e-05,6.3e-06
4653,1.97e-05,7.4e-06
4654,1.115e-05,7.6e-06
4655,3.994e-05,1.12e-05
4656,2.956e-05,1.14e-05
4657,7.33e-06,6.4e-06
4658,1.794e-05,8.17e-06
4659,2.17e-05,9.36e-06
4660,1.115e-05,4.35e-06
4661,1.46e-05,5.8e-06
4662,2.205e-05,6.44e-06
4663,1.94e-05,7.9e-06
4664,1.23e-05,4.35e-06
4665,2.26e-05,1.71e-05
4666,5.19e-05,1.717e-05
4667,1.28e-05,5.4e-06
4668,1.29e-05,4.53e-06
4669,1.74e-05,6.9e-06
4670,1.81e-05,7.5e-06
4671,8.74e-05,1.73e-05
4672,1.365e-05,7.87e-06
4673,2.325e-05,8.6e-06
4674,2.2e-05,7.75e-06
4675,1.436e-05,5.66e-06
4676,1.44e-05,5.07e-06
4677,2e-05,6.56e-06
4678,1.69e-05,6.4e-06
4679,1.884e-05,7.2e-06
4680,1.28e-05,5.1e-06
4681,2.486e-05,8.6e-06
4682,2.07e-05,6.85e-06
4683,2.49e-05,1.06e-05
4684,1.72e-05,5.8e-06
4685,4.804e-05,1.645e-05
4686,4.804e-05,1.55e-05
4687,1.38e-05,6.14e-06
4688,2.736e-05,8.05e-06
4689,6.896e-05,1.41e-05
4690,1.127e-05,4.65e-06
4691,1.79e-05,5.8e-06
4692,1.31e-05,5.1e-06
4693,5.2e-06,3.8e-06
4694,2e-05,1.174e-05
4695,1.64e-05,6.7e-06
4696,1.216e-05,5.84e-06
4697,2.25e-05,9.24e-06
4698,1.43e-05,5.66e-06
4699,3e-05,1.08e-05
4700,2.927e-05,8.7e-06
4701,1.806e-05,6.6e-06
4702,3.92e-05,1.04e-05
4703,1.91e-05,8.3e-06
4704,1.204e-05,5.3e-06
4705,2.646e-05,1.18e-05
4706,2.08e-05,9.2e-06
4707,4.93e-05,1.4e-05
4708,2.414e-05,7.57e-06
4709,1.2e-05,5.7e-06
4710,4.053e-05,1.48e-05
4711,2.486e-05,8.05e-06
4712,3.827e-05,1.63e-05
4713,2.414e-05,6.9e-06
4714,1.854e-05,6.7e-06
4715,8.2e-06,4.4e-06
4716,2.4e-05,7.75e-06
4717,6.9e-06,4.4e-06
4718,1.3e-05,5.07e-06
4719,1.24e-05,4.05e-06
4720,7.57e-06,3.93e-06
4721,1.24e-05,4.65e-06
4722,5.496e-05,1.913e-05
4723,1.246e-05,5.4e-06
4724,2.38e-05,9.7e-06
4725,6.4e-06,3.76e-06
4726,2.28e-05,9.24e-06
4727,7.91e-05,1.72e-05
4728,1.234e-05,4.77e-06
4729,1.717e-05,7.4e-06
4730,2.056e-05,6.9e-06
4731,6.15e-05,2.31e-05
4732,1.65e-05,6.4e-06
4733,3.505e-05,1.085e-05
4734,4.03e-05,1.717e-05
4735,1.806e-05,6.85e-06
4736,9.5e-06,3.64e-06
4737,1.24e-05,5.4e-06
4738,1.156e-05,5.7e-06
4739,1.46e-05,5.07e-06
4740,1.42e-05,6.5e-06
4741,2.444e-05,7.3e-06
4742,8.4e-06,4.5e-06
4743,2.91e-05,1.06e-05
4744,3.59e-05,1.45e-05
4745,1.204e-05,4.7e-06
4746,8.05e-06,3.6e-06
4747,1.87e-05,5.96e-06
4748,1.81e-05,6e-06
4749,1.4e-05,4.6e-06
4750,6.235e-05,1.556e-05
4751,1.39e-05,4.65e-06
4752,1.99e-05,9.4e-06
4753,0.00011134,2.223e-05
4754,1.94e-05,5.96e-06
4755,7.1e-05,1.68e-05
4756,1.585e-05,5.9e-06
4757,1.186e-05,4.65e-06
4758,2.897e-05,9.95e-06
4759,2.87e-05,1.12e-05
4760,2.056e-05,6.26e-06
4761,2.015e-05,6.8e-06
4762,8.34e-06,3.9e-06
4763,1.65e-05,5.3e-06
4764,1.585e-05,6e-06
4765,2.265e-05,6.7e-06
4766,6.354e-05,1.71e-05
4767,4.977e-05,1.32e-05
4768,8.76e-06,3.7e-06
4769,1.955e-05,6.9e-06
4770,1.025e-05,4.77e-06
4771,1.24e-05,4.5e-06
4772,1.675e-05,5.1e-06
4773,1.58e-05,8e-06
4774,2.96e-05,1.24e-05
4775,2.664e-05,8.3e-06
4776,1.16e-05,4.65e-06
4777,1.633e-05,5.7e-06
4778,1.436e-05,5.54e-06
4779,2.89e-05,9.83e-06
4780,2.11e-05,1e-05
4781,1.353e-05,5.96e-06
4782,7.6e-06,3.9e-06
4783,2.94e-05,7.57e-06
4784,1.2e-05,7.9e-06
4785,1.186e-05,2.82e-05
4786,1.82e-05,1.04e-05
4787,1.574e-05,6.1e-06
4788,7.4e-06,4.23e-06
4789,3.87e-05,1.29e-05
4790,1.32e-05,6.6e-06
4791,2.325e-05,8.7e-06
4792,3.13e-05,9.3e-06
4793,4.01e-05,9.2e-06
4794,5.73e-05,1.23e-05
4795,1.63e-05,8.3e-06
4796,2.444e-05,8.2e-06
4797,3.35e-05,1e-05
4798,8.59e-05,2.515e-05
4799,3.856e-05,9.95e-06
4800,2.65e-05,1.31e-05
4801,8.6e-06,3.6e-06
4802,1.293e-05,5e-06
4803,1.353e-05,5.36e-06
4804,3.38e-05,1.33e-05
4805,0.0001866,3.55e-05
4806,3.093e-05,9.06e-06
4807,1.395e-05,5.3e-06
4808,1.305e-05,5.07e-06
4809,1.41e-05,5.7e-06
4810,4.786e-05,1.33e-05
4811,8.8e-06,5e-06
4812,1.74e-05,7.33e-06
4813,3.84e-05,1.22e-05
4814,1.45e-05,7.2e-06
4815,1.58e-05,6.56e-06
4816,1.02e-05,4.4e-06
4817,1.615e-05,5.66e-06
4818,1.264e-05,5.4e-06
4819,8.1e-06,5.84e-06
4820,1.717e-05,6.9e-06
4821,2.01e-05,1.013e-05
4822,2.06e-05,6.7e-06
4823,2.95e-05,1.574e-05
4824,4.286e-05,1.067e-05
4825,3.8e-05,1.335e-05
4826,2.015e-05,8.6e-06
4827,9.06e-06,4.5e-06
4828,1.37e-05,6.5e-06
4829,7.6e-06,6.14e-06
4830,5.31e-05,1.63e-05
4831,2.104e-05,7.7e-06
4832,3.28e-05,1.043e-05
4833,1.55e-05,6.3e-06
4834,3.535e-05,9.24e-06
4835,2.486e-05,9.6e-06
4836,1.75e-05,4.77e-06
4837,1.156e-05,4.65e-06
4838,2.27e-05,9.36e-06
4839,1.407e-05,4.4e-06
4840,2.16e-05,6.3e-06
4841,2.486e-05,7.8e-06
4842,1.36e-05,6.56e-06
4843,7.22e-05,1.91e-05
4844,1.13e-05,5.2e-06
4845,1.22e-05,4.2e-06
4846,2.41e-05,9e-06
4847,2.1e-05,5.9e-06
4848,1.055e-05,5.5e-06
4849,6.56e-06,3.7e-06
4850,1.89e-05,7.87e-06
4851,3.743e-05,1.156e-05
4852,1.436e-05,4.95e-06
4853,1.92e-05,5.2e-06
4854,4.727e-05,1.51e-05
4855,2.01e-05,7.4e-06
4856,1.264e-05,5.54e-06
4857,1.675e-05,8.05e-06
4858,2.25e-05,6.56e-06
4859,1.93e-05,5.66e-06
4860,1.38e-05,4.7e-06
4861,9.83e-06,4e-06
4862,2.444e-05,9.83e-06
4863,7.08e-05,2.265e-05
4864,3.28e-05,1.204e-05
4865,1.544e-05,5.96e-06
4866,7.15e-06,3.76e-06
4867,2.915e-05,7.45e-06
4868,2.28e-05,1.11e-05
4869,2.44e-05,9.4e-06
4870,1.395e-05,5.54e-06
4871,2.146e-05,1.085e-05
4872,0.0001018,1.985e-05
4873,1.49e-05,7.03e-06
4874,1.794e-05,6.56e-06
4875,1.87e-05,5.84e-06
4876,2.98e-05,1.08e-05
4877,9.95e-06,4e-06
4878,2.027e-05,6.74e-06
4879,2.354e-05,6.5e-06
4880,1.95e-05,6e-06
4881,1.41e-05,6.14e-06
4882,1.07e-05,4.4e-06
4883,5.156e-05,1.65e-05
4884,5.25e-05,1.234e-05
4885,1.09e-05,4.53e-06
4886,3.535e-05,7.45e-06
4887,5.6e-06,4.9e-06
4888,1.51e-05,5.8e-06
4889,2.843e-05,7.87e-06
4890,2.73e-05,8.34e-06
4891,2.01e-05,8.64e-06
4892,2.43e-05,1.01e-05
4893,1.174e-05,4.3e-06
4894,3.695e-05,1.204e-05
4895,1.407e-05,4.77e-06
4896,2.16e-05,8.1e-06
4897,2.45e-05,6.74e-06
4898,9.54e-06,5.54e-06
4899,1.43e-05,5.07e-06
4900,1.365e-05,6.2e-06
4901,2.5e-05,6.6e-06
4902,1.514e-05,5.84e-06
4903,1.824e-05,6.6e-06
4904,9.8e-06,4.77e-06
4905,1.36e-05,4.7e-06
4906,3.994e-05,1.097e-05
4907,3.55e-05,1.836e-05
4908,2.885e-05,1.144e-05
4909,1.067e-05,5.96e-06
4910,1.56e-05,7.87e-06
4911,4.125e-05,1.085e-05
4912,2.87e-05,9.54e-06
4913,1.72e-05,4.7e-06
4914,1.54e-05,5.1e-06
4915,9.66e-06,4.65e-06
4916,9.24e-06,3.76e-06
4917,9.5e-06,4.9e-06
4918,1.58e-05,4.77e-06
4919,2.7e-05,8.3e-06
4920,1.94e-05,6.8e-06
4921,5.09e-05,2.533e-05
4922,1.28e-05,4.77e-06
4923,8.17e-06,4.05e-06
4924,3.606e-05,9.4e-06
4925,3.755e-05,1.29e-05
4926,1.29e-05,5.2e-06
4927,1.436e-05,5.66e-06
4928,2.96e-05,1.57e-05
4929,4.25e-05,1.603e-05
4930,1.717e-05,5.9e-06
4931,5.3e-05,1.866e-05
4932,2.265e-05,9.1e-06
4933,8.17e-06,3.76e-06
4934,1.32e-05,5.66e-06
4935,1.13e-05,6e-06
4936,1.47e-05,6.7e-06
4937,1.66e-05,6.44e-06
4938,1.79e-05,1.16e-05
4939,1.11e-05,5.7e-06
4940,1.05e-05,5e-06
4941,1.68e-05,6.14e-06
4942,1.544e-05,5.36e-06
4943,1.544e-05,5.54e-06
4944,1.013e-05,4.5e-06
4945,1.335e-05,7e-06
4946,1.675e-05,7.7e-06
4947,2.164e-05,8.76e-06
4948,1.07e-05,5.36e-06
4949,7.15e-06,7.1e-06
4950,2.83e-05,1.15e-05
4951,1.556e-05,8.1e-06
4952,2.01e-05,7.8e-06
4953,4.47e-05,1.35e-05
4954,1.95e-05,6.8e-06
4955,9.83e-06,3.76e-06
4956,1.764e-05,6.1e-06
4957,2.41e-05,6.7e-06
4958,3.225e-05,1.41e-05
4959,6.74e-06,3.5e-06
4960,1.61e-05,7.7e-06
4961,3.62e-05,1.4e-05
4962,2.366e-05,8.8e-06
4963,1.407e-05,5.8e-06
4964,3.046e-05,1.13e-05
4965,1.13e-05,5.66e-06
4966,3.99e-05,1.46e-05
4967,3.76e-05,1.02e-05
4968,1.53e-05,6.4e-06
4969,1.967e-05,9.06e-06
4970,1.77e-05,7.15e-06
4971,2.205e-05,1.07e-05
4972,8.34e-06,3.6e-06
4973,8.1e-06,3.8e-06
4974,2.07e-05,6.26e-06
4975,1.26e-05,5.66e-06
4976,1.86e-05,6.85e-06
4977,1.76e-05,5.84e-06
4978,5.335e-05,2.074e-05
4979,2.146e-05,8.64e-06
4980,7.38e-05,2.01e-05
4981,1.77e-05,6.44e-06
4982,1.05e-05,4.65e-06
4983,2.68e-05,7.45e-06
4984,1.144e-05,4.4e-06
4985,1.717e-05,8.8e-06
4986,3.1e-05,9.24e-06
4987,8.1e-06,4e-06
4988,1.67e-05,7.5e-06
4989,1.013e-05,4.23e-06
4990,7.5e-06,3.34e-06
4991,1.45e-05,5.84e-06
4992,4.1e-05,1.48e-05
4993,1.94e-05,6.56e-06
4994,1.955e-05,7e-06
4995,1.54e-05,5.25e-06
4996,4.06e-05,1.05e-05
4997,3.505e-05,1.21e-05
4998,1.36e-05,5.66e-06
4999,1.72e-05,6.44e-06
5000,1.96e-05,7.7e-06
5001,7.75e-06,4.9e-06
5002,2.12e-05,8.17e-06
5003,2.277e-05,8.5e-06
5004,1.276e-05,4.65e-06
5005,4.244e-05,1.64e-05
5006,1.1e-05,4.05e-06
5007,1.24e-05,5.25e-06
5008,1.633e-05,7.9e-06
5009,1.854e-05,7.7e-06
5010,1.806e-05,7.4e-06
5011,2.134e-05,6.1e-06
5012,1.16e-05,4.4e-06
5013,2.16e-05,7.1e-06
5014,6.85e-06,4.2e-06
5015,1.115e-05,4.3e-06
5016,8.7e-06,3.9e-06
5017,1.23e-05,6.7e-06
5018,1.32e-05,6.56e-06
5019,1.305e-05,6.3e-06
5020,4.566e-05,1.99e-05
5021,1.806e-05,6e-06
5022,4.29e-05,1.32e-05
5023,3.916e-05,1.57e-05
5024,5.23e-05,1.37e-05
5025,1.204e-05,4.3e-06
5026,2.83e-05,1.14e-05
5027,1.913e-05,7.15e-06
5028,1.574e-05,6.44e-06
5029,1.41e-05,5.8e-06
5030,3.695e-05,1.35e-05
5031,2.956e-05,9.4e-06
5032,1.705e-05,5.7e-06
5033,2.22e-05,7.6e-06
5034,2.66e-05,1.115e-05
5035,6.956e-05,1.51e-05
5036,8.1e-06,3.93e-06
5037,1.615e-05,6.74e-06
5038,1.22e-05,4.7e-06
5039,1.496e-05,6e-06
5040,1.776e-05,6.3e-06
5041,7.33e-06,4.53e-06
5042,3.004e-05,8.3e-06
5043,2.71e-05,1.06e-05
5044,2.104e-05,1.02e-05
5045,2.414e-05,8.5e-06
5046,1.65e-05,5.54e-06
5047,4.417e-05,1.36e-05
5048,1.25e-05,5.8e-06
5049,1.84e-05,6.5e-06
5050,1.1e-05,6e-06
5051,1.734e-05,1.08e-05
5052,1.9e-05,7.6e-06
5053,9.1e-06,5.3e-06
5054,1.717e-05,6.1e-06
5055,1.63e-05,7.5e-06
5056,8.05e-06,4.1e-06
5057,1.15e-05,6.2e-06
5058,1.05e-05,7.3e-06
5059,1.425e-05,5.2e-06
5060,1.47e-05,5.4e-06
5061,8.64e-06,4.7e-06
5062,1.23e-05,5e-06
5063,1.73e-05,8.05e-06
5064,8.64e-06,4.7e-06
5065,1.48e-05,4.6e-06
5066,2.974e-05,1.115e-05
5067,1.7e-05,5.07e-06
5068,1.246e-05,5.1e-06
5069,6.26e-06,3.6e-06
5070,2.26e-05,8.8e-06
5071,2.13e-05,9.3e-06
5072,4.53e-05,1.92e-05
5073,2.16e-05,6.5e-06
5074,2.044e-05,9.24e-06
5075,1.276e-05,5.96e-06
5076,2.59e-05,8.76e-06
5077,1.41e-05,5.3e-06
5078,2.19e-05,7.4e-06
5079,1.353e-05,4.65e-06
5080,3.445e-05,1.323e-05
5081,3.09e-05,1.34e-05
5082,3.42e-05,1.15e-05
5083,8.76e-06,4.05e-06
5084,8.76e-06,4.35e-06
5085,4.935e-05,1.264e-05
5086,1.955e-05,6.6e-06
5087,2.01e-05,5.84e-06
5088,2.295e-05,8.6e-06
5089,7.6e-06,3.9e-06
5090,5.9e-06,3.7e-06
5091,1.95e-05,7.6e-06
5092,6.5e-06,6e-06
5093,3.01e-05,1.293e-05
5094,1.46e-05,5.7e-06
5095,2.18e-05,8.3e-06
5096,1.544e-05,5.4e-06
5097,1.276e-05,4.5e-06
5098,2.754e-05,8.3e-06
5099,2.15e-05,6.56e-06
5100,2.813e-05,1.365e-05
5101,3.654e-05,1.06e-05
5102,1.48e-05,4.9e-06
5103,1.794e-05,5.9e-06
5104,1.91e-05,6.44e-06
5105,1.5e-05,4.77e-06
5106,1.44e-05,5.96e-06
5107,3.225e-05,1.3e-05
5108,3.05e-05,1.264e-05
5109,6.73e-05,1.425e-05
5110,5.3e-06,3.64e-06
5111,1.09e-05,5.54e-06
5112,1.33e-05,4.6e-06
5113,1.246e-05,4.9e-06
5114,1.305e-05,5e-06
5115,2.08e-05,1e-05
5116,3.344e-05,9.95e-06
5117,1.717e-05,6.7e-06
5118,2.01e-05,9.9e-06
5119,2.45e-05,6.44e-06
5120,3.81e-05,1.365e-05
5121,1.866e-05,7.3e-06
5122,0.0001754,3.2e-05
5123,3.06e-05,7.8e-06
5124,1.5e-05,5.96e-06
5125,7.8e-06,3.6e-06
5126,1.58e-05,6.5e-06
5127,1.12e-05,5.7e-06
5128,1.484e-05,5.7e-06
5129,2.074e-05,7.1e-06
5130,2.57e-05,9.06e-06
5131,9.3e-05,3.19e-05
5132,2.474e-05,1.78e-05
5133,4.47e-05,1.514e-05
5134,5.65e-05,1.86e-05
5135,4.86e-05,1.26e-05
5136,1.78e-05,5.7e-06
5137,9e-06,4e-06
5138,3.266e-05,1.07e-05
5139,1.097e-05,6.8e-06
5140,3.9e-05,1.17e-05
5141,1.75e-05,4.77e-06
5142,2.074e-05,7.75e-06
5143,2.885e-05,9.4e-06
5144,1e-05,3.64e-06
5145,2.03e-05,5.6e-06
5146,8.17e-06,3.76e-06
5147,4.25e-05,1.35e-05
5148,9.1e-06,3.93e-06
5149,3.69e-05,1.34e-05
5150,9.83e-06,4.2e-06
5151,9.83e-06,5.2e-06
5152,1.73e-05,5.25e-06
5153,2.05e-05,6.74e-06
5154,2.63e-05,7.7e-06
5155,2.01e-05,6.26e-06
5156,2.587e-05,1.085e-05
5157,1.097e-05,6e-06
5158,1.46e-05,5e-06
5159,1.29e-05,6.26e-06
5160,1.4e-05,6.6e-06
5161,7.33e-06,4.35e-06
5162,8.5e-06,3.9e-06
5163,5.704e-05,1.47e-05
5164,2.193e-05,8.94e-06
5165,5.7e-06,3.93e-06
5166,2.164e-05,5.54e-06
5167,1.407e-05,4.8e-06
5168,1.824e-05,6.26e-06
5169,2.825e-05,8.5e-06
5170,8.4e-05,1.91e-05
5171,1.39e-05,6.9e-06
5172,2.116e-05,8.4e-06
5173,1.4e-05,6.5e-06
5174,8.9e-06,4.7e-06
5175,1.61e-05,6.7e-06
5176,3.37e-05,8.7e-06
5177,5.364e-05,1.84e-05
5178,1.556e-05,6.1e-06
5179,3.22e-05,1.12e-05
5180,1.043e-05,4.5e-06
5181,1.913e-05,6.2e-06
5182,3.76e-06,4.4e-06
5183,2.06e-05,5.5e-06
5184,2.42e-05,6.2e-06
5185,1.77e-05,7.87e-06
5186,4.49e-05,1.574e-05
5187,1.9e-05,7.2e-06
5188,9.3e-06,4.7e-06
5189,3.517e-05,1.38e-05
5190,2.5e-05,1.29e-05
5191,1.92e-05,6e-06
5192,1.734e-05,4.8e-06
5193,3.004e-05,1.41e-05
5194,2.635e-05,9.3e-06
5195,1.56e-05,5.9e-06
5196,1.407e-05,4.9e-06
5197,6.97e-05,2.6e-05
5198,6.83e-05,2.01e-05
5199,1.52e-05,5.96e-06
5200,5.3e-05,1.74e-05
5201,9.06e-06,4.3e-06
5202,4.137e-05,1.32e-05
5203,9.7e-06,4.2e-06
5204,1.64e-05,8.64e-06
5205,5.7e-06,3.4e-06
5206,2.2e-05,6.44e-06
5207,1.323e-05,5.66e-06
5208,8.34e-06,4e-06
5209,2.07e-05,9.9e-06
5210,1.44e-05,5.3e-06
5211,3.165e-05,1.24e-05
5212,4.923e-05,1.746e-05
5213,1.11e-05,5.54e-06
5214,1.6e-05,6.4e-06
5215,1.08e-05,5.5e-06
5216,1.59e-05,6.56e-06
5217,1.51e-05,5.5e-06
5218,8.4e-06,3.5e-06
5219,3.994e-05,1.54e-05
5220,1.854e-05,6.1e-06
5221,1.25e-05,5.3e-06
5222,2.646e-05,1.12e-05
5223,3.844e-05,9.7e-06
5224,1.61e-05,6.9e-06
5225,1.794e-05,6.3e-06
5226,1.82e-05,6.7e-06
5227,1.51e-05,5.6e-06
5228,1.37e-05,5.96e-06
5229,2.36e-05,9.4e-06
5230,2.784e-05,7.2e-06
5231,1.92e-05,6.9e-06
5232,2.396e-05,9.4e-06
5233,9.88e-05,1.99e-05
5234,2.02e-05,7.7e-06
5235,1.68e-05,5.6e-06
5236,1.24e-05,6.26e-06
5237,5.3e-06,3.5e-06
5238,2.57e-05,7e-06
5239,1.37e-05,5.66e-06
5240,2e-05,1.04e-05
5241,3.105e-05,1.204e-05
5242,1.87e-05,9.24e-06
5243,6.82e-05,1.4e-05
5244,1.51e-05,5.6e-06
5245,1.3e-05,5.9e-06
5246,2.68e-05,7.57e-06
5247,2.53e-05,1.323e-05
5248,2.13e-05,7.2e-06
5249,1.9e-05,7.75e-06
5250,2.056e-05,8.2e-06
5251,9.9e-06,5e-06
5252,1.514e-05,6.26e-06
5253,1.085e-05,4.9e-06
5254,1.246e-05,6.14e-06
5255,7.07e-05,1.3e-05
5256,0.0001247,2.05e-05
5257,1.353e-05,7.5e-06
5258,1.92e-05,8.2e-06
5259,1.62e-05,5.7e-06
5260,5.6e-06,3.93e-06
5261,5.5e-06,4.05e-06
5262,2.32e-05,6.9e-06
5263,3.856e-05,1.085e-05
5264,2.61e-05,1.13e-05
5265,3.04e-05,9.1e-06
5266,3.52e-05,9.24e-06
5267,1.07e-05,4.65e-06
5268,1.26e-05,5.3e-06
5269,1.51e-05,5e-06
5270,2.384e-05,6.74e-06
5271,1.19e-05,5.36e-06
5272,1.365e-05,4.8e-06
5273,2.974e-05,9.66e-06
5274,1.26e-05,6.56e-06
5275,2.97e-05,9.24e-06
5276,2.706e-05,1.19e-05
5277,1.293e-05,4.6e-06
5278,2.32e-05,7.33e-06
5279,1.377e-05,5.7e-06
5280,6.3e-05,2.12e-05
5281,1.293e-05,5.3e-06
5282,3.41e-05,1.68e-05
5283,3.356e-05,1.293e-05
5284,8.46e-06,4.1e-06
5285,6.056e-05,1.33e-05
5286,2.73e-05,7.33e-06
5287,2.164e-05,1.043e-05
5288,2.515e-05,7.6e-06
5289,1.967e-05,6.26e-06
5290,9.9e-06,4.35e-06
5291,9.9e-06,4.35e-06
5292,7.8e-06,3.64e-06
5293,2.11e-05,5.8e-06
5294,9.54e-06,4.9e-06
5295,3.56e-05,1.496e-05
5296,2.43e-05,7.45e-06
5297,9.6e-06,3.8e-06
5298,1.91e-05,6.4e-06
5299,1.65e-05,7.9e-06
5300,2.44e-05,9.5e-06
5301,1.89e-05,1.19e-05
5302,3.165e-05,1.65e-05
5303,1.94e-05,8.7e-06
5304,1.12e-05,4.35e-06
5305,3.11e-05,1.42e-05
5306,2.24e-05,7.8e-06
5307,2.36e-05,7.45e-06
5308,2.116e-05,5.9e-06
5309,3.11e-05,1.72e-05
5310,3.153e-05,1.127e-05
5311,4.61e-05,1.264e-05
5312,1.645e-05,8.34e-06
5313,1.99e-05,8.5e-06
5314,1.36e-05,5.7e-06
5315,6.46e-05,2.19e-05
5316,9.5e-06,5.3e-06
5317,1.067e-05,7.2e-06
5318,8.9e-06,3.9e-06
5319,3.53e-05,1.69e-05
5320,1.66e-05,6.3e-06
5321,2.43e-05,6.6e-06
5322,1.353e-05,6.2e-06
5323,2.295e-05,6.74e-06
5324,1.556e-05,6.74e-06
5325,1.836e-05,6.56e-06
5326,1.43e-05,4.95e-06
5327,1.717e-05,8.1e-06
5328,2.16e-05,9.7e-06
5329,4.08e-05,1.66e-05
5330,2.503e-05,8.5e-06
5331,1.44e-05,6.44e-06
5332,5.39e-05,1.407e-05
5333,1.66e-05,5.4e-06
5334,2.116e-05,7.2e-06
5335,1.07e-05,5.84e-06
5336,1.56e-05,5e-06
5337,2.09e-05,8.5e-06
5338,8.7e-06,3.76e-06
5339,1.53e-05,5.4e-06
5340,2.06e-05,9.8e-06
5341,7.33e-06,4e-06
5342,4.8e-06,3.3e-06
5343,2.307e-05,9.4e-06
5344,5.23e-05,1.794e-05
5345,9.3e-06,4.9e-06
5346,8.01e-05,2.23e-05
5347,2.444e-05,8.3e-06
5348,5.66e-06,3.4e-06
5349,1.794e-05,9.24e-06
5350,1.09e-05,2.61e-05
5351,7.38e-05,2.9e-05
5352,2.253e-05,1.19e-05
5353,4.24e-05,1.43e-05
5354,7.75e-06,4.3e-06
5355,2.784e-05,1e-05
5356,1.985e-05,7.03e-06
5357,1.013e-05,4.6e-06
5358,1.043e-05,4.3e-06
5359,3.44e-05,1.08e-05
5360,8.05e-06,4.6e-06
5361,2.28e-05,8.1e-06
5362,6.92e-05,3.03e-05
5363,4.5e-05,1.556e-05
5364,3.976e-05,1.246e-05
5365,1.4e-05,5.3e-06
5366,8.66e-05,1.96e-05
5367,2.55e-05,9.06e-06
5368,1.48e-05,5.8e-06
5369,1.38e-05,4.7e-06
5370,3.916e-05,1.32e-05
5371,3.076e-05,1.055e-05
5372,2.944e-05,9.54e-06
5373,3.165e-05,9.4e-06
5374,1.895e-05,6.56e-06
5375,7.296e-05,1.884e-05
5376,2.71e-05,1.496e-05
5377,2.235e-05,1.353e-05
5378,2.205e-05,7.1e-06
5379,3.24e-05,9.3e-06
5380,1.66e-05,6.8e-06
5381,2.265e-05,1.174e-05
5382,2.474e-05,7.87e-06
5383,1.82e-05,8.46e-06
5384,1.955e-05,1.305e-05
5385,3.487e-05,1.204e-05
5386,1.013e-05,3.9e-06
5387,3.22e-05,1.764e-05
5388,1.75e-05,5.66e-06
5389,3.67e-05,1.115e-05
5390,3.725e-05,1.55e-05
5391,1.71e-05,7.15e-06
5392,2.086e-05,8.2e-06
5393,1.52e-05,5.7e-06
5394,1.913e-05,7.1e-06
5395,1.746e-05,9.36e-06
